"filename", "language", "JavaScript", "JSON", "comment", "blank", "total"
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\deleteNoteService.js", "JavaScript", 21, 0, 0, 6, 27
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\getNoteService.js", "JavaScript", 11, 0, 0, 4, 15
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\getNotesService.js", "JavaScript", 30, 0, 0, 7, 37
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\patchNoteService.js", "JavaScript", 35, 0, 0, 7, 42
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\postNoteService.js", "JavaScript", 43, 0, 0, 9, 52
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\notes\putNoteService.js", "JavaScript", 45, 0, 0, 8, 53
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\deletePatientService.js", "JavaScript", 21, 0, 0, 6, 27
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\getPatientService.js", "JavaScript", 11, 0, 0, 4, 15
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\getPatientsService.js", "JavaScript", 30, 0, 1, 7, 38
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\patchPatientService.js", "JavaScript", 40, 0, 0, 7, 47
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\postPatientService.js", "JavaScript", 48, 0, 0, 9, 57
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\patients\putPatientService.js", "JavaScript", 40, 0, 0, 9, 49
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\chunkResearchService.js", "JavaScript", 72, 0, 0, 13, 85
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\deleteResearchService.js", "JavaScript", 9, 0, 0, 5, 14
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\getResearchService.js", "JavaScript", 7, 0, 0, 4, 11
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\getResearchesService.js", "JavaScript", 15, 0, 0, 5, 20
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\patchResearchService.js", "JavaScript", 8, 0, 0, 5, 13
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\postResearchService.js", "JavaScript", 18, 0, 0, 7, 25
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\research\putResearchService.js", "JavaScript", 27, 0, 0, 8, 35
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\deleteUserContextService.js", "JavaScript", 23, 0, 0, 5, 28
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\getUserContextService.js", "JavaScript", 49, 0, 6, 13, 68
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\patchUserContextService.js", "JavaScript", 36, 0, 0, 10, 46
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\postUserContextService.js", "JavaScript", 31, 0, 0, 7, 38
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\putUserContextService.js", "JavaScript", 45, 0, 0, 11, 56
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\services\userContext\validateUserContextData.js", "JavaScript", 75, 0, 7, 8, 90
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\ai\queryLLM.js", "JavaScript", 47, 0, 3, 7, 57
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\embedding.js", "JavaScript", 20, 0, 0, 4, 24
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\generateChatTitle.js", "JavaScript", 23, 0, 0, 7, 30
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\generateTitle.js", "JavaScript", 3, 0, 0, 0, 3
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\createVectorIndex.js", "JavaScript", 29, 0, 0, 4, 33
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\deleteVector.js", "JavaScript", 32, 0, 0, 7, 39
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\getVector.js", "JavaScript", 26, 0, 0, 6, 32
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\initializePineconeIndexes.js", "JavaScript", 29, 0, 0, 6, 35
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\updateVectors.js", "JavaScript", 35, 0, 0, 5, 40
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\upsertVector.js", "JavaScript", 27, 0, 0, 4, 31
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\pinecone\vectorSearch.js", "JavaScript", 54, 0, 0, 7, 61
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\utils\validation.js", "JavaScript", 24, 0, 0, 9, 33
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\websockets\aiChat.js", "JavaScript", 51, 0, 0, 12, 63
"c:\licencjat\aplikacja - spatium\Spatium\backend-final\src\websockets\websockets.js", "JavaScript", 4, 0, 0, 2, 6
"Total", "-", 7608, 13, 33, 1664, 9318
